profile,0,379,-62,1.00,5.300, 2.792,3.544
profile,0,380,-61,1.00,5.479, 7.701,3.544
profile,0,381,-61,1.00,5.391, 2.829,3.544
profile,0,382,-61,1.00,4.682, 6.021,3.577
profile,0,383,-61,1.00,6.297, 5.003,3.220
profile,0,384,-61,1.00,5.211, 0.356,3.513
profile,0,385,-65,1.00,5.139, 5.396,3.792
profile,0,386,-61,1.00,4.551, 3.410,3.220
profile,0,387,-60,1.00,5.141, 5.471,3.220
profile,0,388,-61,1.00,6.132, 3.410,3.571
profile,0,389,-62,1.00,5.469, 5.228,3.513
profile,0,390,-66,1.00,5.516, 6.535,3.599
profile,0,391,-60,1.00,5.681, 1.574,3.220
profile,0,392,-62,1.00,5.532, 5.471,3.513
profile,0,393,-61,1.00,5.837, 3.991,3.513
profile,0,394,-65,1.00,5.321, 2.792,3.220
profile,0,395,-58,1.00,5.629, 1.859,3.220
profile,0,396,-64,1.00,5.674, 3.110,3.779
profile,0,397,-61,1.00,4.658, 3.110,3.220
profile,0,398,-60,1.00,5.174, 2.623,3.220
profile,0,399,-63,1.00,5.611, 2.623,3.220
profile,0,400,-63,1.00,5.057, 2.248,3.220
profile,0,401,-65,1.00,4.755, 0.918,3.220
profile,0,402,-60,1.00,5.259, 1.330,3.513
profile,0,403,-60,1.00,5.150, 4.317,3.513
profile,0,404,-60,1.00,5.112, 6.196,3.513
profile,0,405,-66,1.00,5.061, 2.305,3.220
profile,0,406,-62,1.00,5.869, 2.455,3.220
profile,0,407,-62,1.00,5.030, 2.361,3.513
profile,0,408,-61,1.00,5.709, 7.495,3.583
profile,0,409,-62,1.00,5.203, 6.595,3.569
profile,0,410,-62,1.00,5.619, 4.707,3.513
profile,0,411,-63,1.00,4.495, 4.815,3.513
profile,0,412,-62,1.00,5.813, 1.424,3.220
profile,0,413,-60,1.00,5.616, 4.609,3.647
profile,0,414,-59,1.00,5.481, 6.026,3.513
profile,0,415,-59,1.00,4.547, 1.949,3.513
profile,0,416,-63,1.00,5.213, 1.124,3.583
profile,0,417,-61,1.00,4.749, 3.448,3.583
profile,0,418,-62,1.00,5.135, 5.415,3.513
profile,0,419,-63,1.00,4.532, 6.970,3.643
profile,0,420,-62,1.00,5.156, 2.623,3.653
profile,0,421,-62,1.00,5.107, 3.991,3.608
profile,0,422,-60,1.00,5.385, 3.841,3.572
profile,0,423,-62,1.00,4.110, 3.841,3.572
profile,0,424,-59,1.00,6.003, 0.843,3.604
profile,0,425,-63,1.00,5.129, 4.834,3.604
profile,0,426,-62,1.00,5.006, 0.300,3.604
profile,0,427,-60,1.00,4.869, 2.293,0.000
profile,0,428,-64,1.00,4.942, 1.694,0.000
profile,0,429,-62,1.00,5.037, 3.073,3.513
profile,0,430,-62,1.00,4.720, 1.817,3.644
profile,0,431,-60,1.00,5.001, 1.817,3.626
profile,0,432,-62,1.00,4.335, 5.359,3.513
profile,0,433,-60,1.00,4.881, 4.672,3.732
profile,0,434,-62,1.00,5.360, 3.702,3.220
profile,0,435,-62,1.00,4.382, 3.702,3.220
profile,0,436,-59,1.00,5.470, 5.666,3.220
profile,0,437,-65,1.00,5.019, 5.201,0.000
profile,0,438,-62,1.00,5.035, 4.322,3.633
profile,0,439,-61,1.00,5.526, 4.322,3.513
profile,0,440,-61,1.00,5.649, 0.731,3.578
profile,0,441,-59,1.00,5.884, 7.289,3.578
profile,0,442,-62,1.00,5.339, 0.094,3.556
profile,0,443,-64,1.00,5.180, 4.197,3.556
profile,0,444,-64,1.00,5.179, 4.272,3.556
profile,0,445,-63,1.00,5.034, 2.698,0.000
profile,0,446,-62,1.00,5.289, 6.171,0.000
profile,0,447,-60,1.00,4.571, 1.599,3.581
profile,0,448,-61,1.00,4.871, 3.193,3.545
profile,0,449,-63,1.00,4.924, 6.970,3.220
profile,0,450,-63,1.00,4.958, 2.923,3.220
profile,0,451,-61,1.00,4.797, 0.094,3.220
profile,0,452,-61,1.00,4.476, 3.148,3.220
profile,0,453,-63,1.00,5.264, 2.567,3.220
profile,0,454,-65,1.00,4.985, 0.693,3.635
profile,0,455,-61,1.00,5.173, 0.165,3.635
profile,0,456,-63,1.00,4.713, 0.165,3.220
profile,0,457,-64,1.00,5.102, 7.820,3.220
profile,0,458,-63,1.00,5.278, 1.593,3.507
profile,0,459,-64,1.00,4.690, 2.342,3.481
profile,0,460,-64,1.00,4.943, 3.473,3.485
profile,0,461,-61,1.00,5.007, 3.148,3.513
profile,0,462,-61,1.00,5.207, 2.811,3.220
profile,0,463,-61,1.00,5.278, 3.729,3.220
profile,0,464,-61,1.00,4.565, 5.883,3.658
profile,0,465,-60,1.00,4.573, 3.103,3.658
profile,0,466,-63,1.00,5.704, 5.734,3.658
profile,0,467,-63,1.00,5.010, 3.523,0.000
profile,0,468,-64,1.00,4.920, 3.523,3.441
profile,0,469,-64,1.00,5.227, 1.967,3.441
profile,0,470,-64,1.00,4.879, 1.967,2.928
profile,0,471,-64,1.00,5.753, 4.103,3.220
profile,0,472,-64,1.00,5.586, 4.103,3.220
profile,0,473,-65,1.00,4.881, 7.626,3.220
profile,0,474,-62,1.00,4.593, 3.598,3.528
profile,0,475,-62,1.00,5.198, 0.625,3.521
profile,0,476,-61,1.00,6.012, 5.808,3.521
profile,0,477,-63,1.00,4.819, 2.198,3.521
