

*******************
*** Profile Psy CS Reflector A ***

Connected! Press button to terminate.

Using distance caching (2) and LP window (3)

[00:41:33.642,582] [1;31m<err> nrf_initiator: Dropped subevent results due to unfinished ranging data request.[0m
profile,0,3,-67,0.00,12.112, 7.570,8.679
profile,0,4,-59,1.00,11.340, 10.328,8.490
profile,0,5,-60,1.00,11.404, 1.974,8.690
profile,0,6,-59,1.00,10.500, 9.425,8.849
profile,0,7,-67,1.00,10.231, 8.889,8.839
profile,0,8,-62,1.00,10.312, 8.744,8.490
profile,0,9,-63,1.00,10.604, 12.085,8.490
profile,0,10,-58,1.00,11.137, 7.532,8.490
profile,0,11,-58,1.00,11.249, 8.709,8.490
profile,0,12,-57,1.00,10.556, 9.653,8.882
profile,0,13,-63,1.00,9.961, 5.726,8.882
profile,0,14,-65,1.00,11.397, 10.137,8.490
profile,0,15,-59,1.00,9.553, 10.811,8.780
profile,0,16,-62,1.00,10.097, 8.619,8.756
profile,0,17,-64,1.00,11.006, 8.132,8.675
profile,0,18,-61,1.00,11.388, 7.588,3.978
profile,0,19,-59,1.00,9.422, 6.670,8.490
profile,0,20,-61,1.00,10.939, 8.119,8.490
profile,0,21,-63,1.00,11.801, 7.090,8.490
profile,0,22,-64,1.00,11.589, 10.474,0.000
profile,0,23,-59,1.00,11.099, 9.369,7.319
profile,0,24,-61,1.00,10.742, 4.459,8.897
profile,0,25,-66,1.00,10.151, 5.621,7.612
profile,0,26,-60,1.00,10.521, 6.614,7.612
profile,0,27,-64,1.00,10.336, 8.994,8.858
profile,0,28,-58,1.00,11.094, 9.837,8.858
profile,0,29,-63,1.00,10.305, 9.144,8.819
profile,0,30,-58,1.00,11.857, 10.518,8.819
profile,0,31,-59,1.00,10.752, 11.167,8.819
profile,0,32,-62,1.00,11.429, 7.525,8.490
profile,0,33,-58,1.00,11.239, 7.982,8.490
profile,0,34,-59,1.00,10.572, 9.009,8.786
profile,0,35,-59,1.00,10.791, 8.582,8.803
profile,0,36,-63,1.00,11.064, 8.439,8.808
profile,0,37,-60,1.00,11.048, 8.713,8.824
profile,0,38,-64,1.00,11.098, 7.720,8.770
profile,0,39,-60,1.00,11.033, 11.055,7.319
profile,0,40,-65,1.00,11.246, 10.718,7.319
profile,0,41,-62,1.00,11.355, 7.420,7.319
profile,0,42,-58,1.00,11.643, 14.484,0.000
profile,0,43,-61,1.00,10.872, 10.886,8.562
profile,0,44,-63,1.00,11.551, 11.298,8.490
profile,0,45,-63,1.00,11.301, 11.879,8.490
profile,0,46,-64,1.00,11.193, 8.132,8.490
profile,0,47,-60,1.00,10.732, 11.786,8.723
profile,0,48,-62,1.00,11.692, 9.425,8.723
profile,0,49,-60,1.00,11.628, 12.416,8.723
profile,0,50,-66,1.00,11.441, 10.137,8.662
profile,0,51,-64,1.00,10.369, 6.910,8.662
profile,0,52,-58,1.00,11.257, 9.204,8.680
profile,0,53,-62,1.00,10.411, 4.965,8.805
profile,0,54,-63,1.00,11.672, 4.965,7.905
profile,0,55,-58,1.00,11.532, 14.877,8.612
profile,0,56,-64,1.00,11.246, 6.539,8.612
profile,0,57,-64,1.00,11.784, 9.481,8.835
profile,0,58,-60,1.00,11.649, 9.500,8.665
profile,0,59,-66,1.00,11.630, 5.509,8.704
profile,0,60,-66,1.00,12.070, 9.350,8.603
profile,0,61,-64,1.00,10.883, 12.541,8.697
profile,0,62,-60,1.00,11.685, 8.357,8.490
profile,0,63,-62,1.00,11.684, 8.357,8.583


******
Ending profiling


